
trp_rhodok_scout_multiplayer_ai_pl|罗 多 克 斥 侯 
trp_sarleon_longbowman_multiplayer|斯 瓦 迪 亚 弩 手 
trp_sarleon_longbowman_multiplayer_pl|斯 瓦 迪 亚 弩 手 
trp_sarleon_arm_footman_multiplayer|斯 瓦 迪 亚 步 兵 
trp_sarleon_arm_footman_multiplayer_pl|斯 瓦 迪 亚 步 兵 
trp_sarleon_manatarms_multiplayer|斯 瓦 迪 亚 重 骑 兵 
trp_sarleon_manatarms_multiplayer_pl|斯 瓦 迪 亚 重 骑 兵 
trp_rav_archer_multiplayer|维 吉 亚 弓 箭 手 
trp_rav_archer_multiplayer_pl|维 吉 亚 弓 箭 手 
trp_vaegir_spearman_multiplayer|维 吉 亚 长 矛 手 
trp_vaegir_spearman_multiplayer_pl|维 吉 亚 长 矛 手 
trp_rav_squire_multiplayer|维 吉 亚 骑 手 
trp_rav_squire_multiplayer_pl|维 吉 亚 骑 手 
trp_dshar_noble_cavalry_multiplayer|库 吉 特 骑 射 手 
trp_dshar_noble_cavalry_multiplayer_pl|库 吉 特 骑 射 手 
trp_dshar_warrior_multiplayer|库 吉 特 枪 骑 兵 
trp_dshar_warrior_multiplayer_pl|库 吉 特 枪 骑 兵 
trp_fierd_bowman_multiplayer|诺 德 弓 箭 手 
trp_fierd_bowman_multiplayer_pl|诺 德 弓 箭 手 
trp_nord_veteran_multiplayer|诺 德 皇 家 侍 卫 
trp_nord_veteran_multiplayer_pl|诺 德 皇 家 侍 卫 
trp_nord_scout_multiplayer|诺 德 斥 侯 
trp_nord_scout_multiplayer_pl|诺 德 斥 侯 
trp_empire_crossbowman_multiplayer|罗 多 克 弩 手 
trp_empire_crossbowman_multiplayer_pl|罗 多 克 弩 手 
trp_empire_knight_multiplayer|罗 多 克 中 士 
trp_empire_knight_multiplayer_pl|罗 多 克 中 士 
trp_rhodok_horseman_multiplayer|罗 多 克 骑 手 
trp_rhodok_horseman_multiplayer_pl|罗 多 克 骑 手 
trp_nurse|护 士 
trp_quick_battle_troop_1|罗 得 里 格 波 拉 冈 卡 
trp_quick_battle_troop_1_pl|罗 得 里 格 波 拉 冈 卡 
trp_quick_battle_troop_2|乌 塞 塔 尔 
trp_quick_battle_troop_2_pl|乌 塞 塔 尔 
trp_quick_battle_troop_3|荷 根 
trp_quick_battle_troop_3_pl|荷 根 
trp_quick_battle_troop_4|肯 拉 德 
trp_quick_battle_troop_4_pl|肯 拉 德 
trp_quick_battle_troop_5|瑟 沃 勒 
trp_quick_battle_troop_5_pl|瑟 沃 勒 
trp_quick_battle_troop_6|波 里 斯 拉 维 
trp_quick_battle_troop_6_pl|波 里 斯 拉 维 
trp_quick_battle_troop_7|斯 塔 罗 斯 
trp_quick_battle_troop_7_pl|斯 塔 罗 斯 
trp_quick_battle_troop_8|佳 玛 拉 
trp_quick_battle_troop_8_pl|佳 玛 拉 
trp_quick_battle_troop_9|埃 瑟 罗 德 
trp_quick_battle_troop_9_pl|埃 瑟 罗 德 
trp_quick_battle_troop_10|塞 尔 拉 
trp_quick_battle_troop_10_pl|塞 尔 拉 
trp_quick_battle_troop_11|阿 罗 格 森 德 纳 尔 
trp_quick_battle_troop_11_pl|阿 罗 格 森 德 纳 尔 
trp_tutorial_fighter_1|初 级 斗 士 
trp_tutorial_fighter_1_pl|初 级 斗 士 
trp_tutorial_fighter_2|初 级 斗 士 
trp_tutorial_fighter_2_pl|初 级 斗 士 
trp_tutorial_fighter_3|正 规 斗 士 
trp_tutorial_fighter_3_pl|初 级 斗 士 
trp_tutorial_fighter_4|资 深 斗 士 
trp_tutorial_fighter_4_pl|初 级 斗 士 
trp_tutorial_archer_1|弓 箭 手 
trp_tutorial_archer_1_pl|弓 箭 手 
trp_tutorial_master_archer|弓 箭 教 练 
trp_tutorial_master_archer_pl|弓 箭 教 练 
trp_tutorial_rider_1|骑 手 
trp_tutorial_rider_2|骑 射 手 
trp_tutorial_master_horseman|骑 术 教 练 
trp_tutorial_master_horseman_pl|骑 术 教 练 
trp_sarleon_merchant|烈 狮 城 商 人 
trp_ravenstern_merchant|凛 鸦 城 商 人 
trp_dshar_merchant|托 巴 商 人 
trp_fierdsvain_merchant|雾 笼 城 商 人 
trp_empire_merchant|思 源 城 商 人 
trp_startup_merchants_end|startup merchants end 
trp_startup_merchants_end_pl|startup merchants end 
trp_relative_of_merchant_sarleon|商 人 姐 姐 
trp_relative_of_merchant_ravenstern|商 人 弟 弟 
trp_relative_of_merchant_dshar|商 人 第 三 任 妻 子 
trp_relative_of_merchant_fierdsvain|商 人 儿 子 
trp_relative_of_merchant_empire|商 人 女 儿 
trp_relative_of_merchants_end|relative of merchants end 
trp_relative_of_merchants_end_pl|relative of merchants end 
trp_wardrobe|衣 柜 
trp_wardrobe_pl|衣 柜 
trp_load_detector|负 载 检 测 器 
trp_load_detector_pl|负 载 检 测 器 
trp_merc_leader_mettenheim|格 哈 特 大 尉 
trp_merc_leader_mettenheim_pl|格 哈 特 
trp_merc_leader_veccavia|特 比 利 凯 
trp_merc_leader_veccavia_pl|特 比 利 凯 
trp_merc_leader_barclay|“ 完 美 战 旗 ” 贝 拉 斯 科 
trp_merc_leader_barclay_pl|贝 拉 斯 科 
trp_merc_leader_melitine|萨 尔 诺 的 莉 迪 亚 
trp_merc_leader_melitine_pl|莉 迪 亚 
trp_merc_leader_marleons|掌 旗 官 格 朗 隆 
trp_merc_leader_marleons_pl|掌 旗 官 格 朗 隆 
trp_timothy|提 摩 西 爵 士 
trp_timothy_pl|提 摩 西 
trp_lothario|“ 浪 子 ” 罗 塔 里 欧 
trp_lothario_pl|罗 塔 里 欧 
trp_morcas|莫 卡 斯 · 维 拉 尔 爵 士
trp_morcas_pl|莫 卡 斯 · 维 拉 尔 
trp_firuz|厚 颜 无 耻 的 弗 鲁 兹 
trp_firuz_pl|弗 鲁 兹 
trp_merc_leader_jatu|“ 神 威 之 箭 ” 史 扎 哈 
trp_merc_leader_jatu_pl|史 扎 哈 
trp_merc_leader_merc|杰 里 尼 · 马 尔 斯 沃 
trp_merc_leader_merc_pl|杰 里 尼 · 马 尔 斯 沃 
trp_andy|骗 子 安 迪 
trp_andy_pl|安 迪 
trp_old_ruin_camp_master|伯 纳 德 
trp_old_ruin_camp_master_pl|伯 纳 德 
trp_old_ruin_camp_blacksmith|哈 罗 德 
trp_old_ruin_camp_blacksmith_pl|哈 罗 德 
trp_old_ruin_camp_vet|德 拉 许 
trp_old_ruin_camp_vet_pl|德 拉 许 
trp_old_ruin_camp_guard|营 地 守 卫 
trp_old_ruin_camp_guard_pl|营 地 守 卫 
trp_order_constable|警 备 长 瓦 兰 瑞 因 
trp_order_constable_pl|城 市 4管 家 
trp_order_blacksmith|马 里 廷 的 阿 列 修 斯 
trp_order_blacksmith_pl|城 市 5管 家 
trp_order_quartermaster|司 务 长 凯 林 
trp_order_quartermaster_pl|城 市 6管 家 
trp_find_item_cheat|作 弊 ！
trp_find_item_cheat_pl|作 弊 ！
trp_random_town_sequence|随 机 城 市 序 列 
trp_random_town_sequence_pl|随 机 城 市 序 列 
trp_tournament_participants|竞 技 场 选 手 
trp_tournament_participants_pl|竞 技 场 选 手 
trp_key_config|按 键 设 置 
trp_key_config_pl|按 键 设 置 
trp_elacrai_loot|艾 拉 克 莱 战 利 品 
trp_elacrai_loot_pl|艾 拉 克 莱 战 利 品 
trp_hero_cavalas|先 王 卡 瓦 拉 
trp_hero_cavalas_pl|先 王 卡 瓦 拉 
trp_cavalas_kingsman|卡 瓦 拉 国 王 近 卫 
trp_cavalas_kingsman_pl|卡 瓦 拉 国 王 近 卫 
trp_chimera_vanguard_knight|奇 美 拉 先 锋 骑 士 
trp_chimera_vanguard_knight_pl|奇 美 拉 先 锋 骑 士 
trp_chimera_knight|奇 美 拉 骑 士 
trp_chimera_knight_pl|奇 美 拉 骑 士 
trp_undead_infantry|亡 灵 军 团 步 兵 
trp_undead_infantry_pl|亡 灵 军 团 步 兵 
trp_undead_crossbowman|亡 灵 军 团 弩 手 
trp_undead_crossbowman_pl|亡 灵 军 团 弩 手 
trp_pendor_praetorian|敕 令 骑 士 
trp_pendor_praetorian_pl|敕 令 骑 士 
trp_hero_Wendiiaelf|温 蒂 尔 芙　
trp_hero_Wendiiaelf_pl|温 蒂 尔 芙　
trp_astraea|阿 丝 塔 莉 娅　
trp_astraea_pl|阿 丝 塔 莉 娅　
trp_John_Doukas|约 翰 · 杜 卡 斯　
trp_John_Doukas_pl|约 翰 · 杜 卡 斯　
trp_empire_condemned_prisoner|帝 国 死 囚 
trp_empire_condemned_prisoner_pl|帝 国 死 囚 
trp_empire_trained_condemned_prisoner|帝 国 受 训 死 囚 
trp_empire_trained_condemned_prisoner_pl|帝 国 受 训 死 囚 
trp_empire_picked_condemned_prisoner|帝 国 精 练 死 囚 
trp_empire_picked_condemned_prisoner_pl|帝 国 精 练 死 囚 
trp_hero_red_sir_actus|“ 红 爵 士 ” 阿 克 修 斯　
trp_hero_red_sir_actus_pl|“ 红 爵 士 ” 阿 克 修 斯　
trp_hero_heavy_halberd_knight_norman|“ 重 戟 骑 士 ” 诺 曼　
trp_hero_heavy_halberd_knight_norman_pl|“ 重 戟 骑 士 ” 诺 曼　
trp_hero_cold_windstorm_skien|“ 冷 风 暴 ” 希 恩　
trp_hero_cold_windstorm_skien_pl|“ 冷 风 暴 ” 希 恩　
trp_hero_night_stalker_dulac|“ 不 眠 者 ” 杜 拉 克　
trp_hero_night_stalker_dulac_pl|“ 不 眠 者 ” 杜 拉 克　
trp_hero_blademaster_terros|“ 剑 圣 ” 塔 罗 斯　
trp_hero_blademaster_terros_pl|“ 剑 圣 ” 塔 罗 斯　
trp_hero_lake_servant_liliea|“ 侍 湖 圣 女 ” 莉 莉 娅　
trp_hero_lake_servant_liliea_pl|“ 侍 湖 圣 女 ”  莉 莉 娅　
trp_hero_weirdo_helena|“ 古 怪 战 士 ” 赫 拉 娜　
trp_hero_weirdo_helena_pl|“ 古 怪 战 士 ” 赫 拉 娜　
trp_hero_lionherz_ritter_duncan|“ 狮 心 骑 士 ” 邓 肯　
trp_hero_lionherz_ritter_duncan_pl|“ 狮 心 骑 士 ” 邓 肯　
trp_hero_noldor_killer_abigail_hebrew|“ 诺 多 杀 手 ” 艾 比 盖 · 希 伯 莱　
trp_hero_noldor_killer_abigail_hebrew_pl|“ 诺 多 杀 手 ” 艾 比 盖 · 希 伯 莱　
trp_hero_forest_ranger_garlandow|“ 林 地 游 骑 ” 加 尔 兰 多　
trp_hero_forest_ranger_garlandow_pl|“ 林 地 游 骑 ” 加 尔 兰 多　
trp_hero_squadron_leader_stilico|“ 中 队 长 ” 斯 提 里 科　
trp_hero_squadron_leader_stilico_pl|“ 中 队 长 ” 斯 提 里 科　
trp_hero_ironlance_lucius_lucullus|“ 铁 枪 ” 卢 西 乌 斯 · 卢 库 鲁 斯　
trp_hero_ironlance_lucius_lucullus_pl|卢 西 乌 斯 · 卢 库 鲁 斯　
trp_hero_proficient_armini|“ 妙 手 ” 阿 尔 米 尼　
trp_hero_proficient_armini_pl|“ 妙 手 ” 阿 尔 米 尼　
trp_hero_speakless_camilla|“ 寡 言 者 ” 卡 弥 拉　
trp_hero_speakless_camilla_pl|“ 寡 言 者 ” 卡 弥 拉　
trp_hero_marshal_marcus_cicero|“ 督 阵 官 ” 马 库 斯 · 西 塞 罗　
trp_hero_marshal_marcus_cicero_pl|“ 督 阵 官 ” 马 库 斯 · 西 塞 罗　
trp_hero_mergen_faris|“ 远 箭 士 ” 法 里 斯　
trp_hero_mergen_faris_pl|“ 远 箭 士 ” 法 里 斯　
trp_hero_seeress_gigi|“ 先 知 ” 格 格 琪　
trp_hero_seeress_gigi_pl|“ 先 知 ” 格 格 琪　
trp_hero_eagle_eye_pampas|“ 鹰 眼 ” 潘 帕 斯　
trp_hero_eagle_eye_pampas_pl|“ 鹰 眼 ” 潘 帕 斯　
trp_hero_corrupted_bishop_arak_colimn|“ 堕 落 主 教 ” 阿 拉 克 列　
trp_hero_corrupted_bishop_arak_colimn_pl|“ 堕 落 主 教 ” 阿 拉 克 列　
trp_hero_bowl_hunter_eliman|“ 猎 肠 女 ” 伊 莱 曼　
trp_hero_bowl_hunter_eliman_pl|“ 猎 肠 女 ” 伊 莱 曼　
trp_hero_huscarls_captain_siguard|“ 卫 士 长 ” 西 古 尔 德　
trp_hero_huscarls_captain_siguard_pl|“ 卫 士 长 ” 西 古 尔 德　
trp_hero_fund_source_rich_ealth|“ 钱 袋 子 ” 里 奇 · 威 尔 斯　
trp_hero_fund_source_rich_ealth_pl|“ 钱 袋 子 ” 里 奇 · 威 尔 斯　
trp_hero_queen_agnus|“ 女 王 ” 阿 格 努 斯　
trp_hero_queen_agnus_pl|“ 女 王 ” 阿 格 努 斯　
trp_hero_axe_essvard|“ 蛮 斧 ” 艾 斯 瓦 德　
trp_hero_axe_essvard_pl|“ 蛮 斧 ” 艾 斯 瓦 德　
trp_hero_roaring_ulf|“ 咆 哮 ” 乌 尔 夫　
trp_hero_roaring_ulf_pl|“ 咆 哮 ” 乌 尔 夫　
trp_melitine_thunder_knight|马 里 廷 轰 雷 骑 士 
trp_melitine_thunder_knight_pl|马 里 廷 轰 雷 骑 士 
trp_viper_shadowalkers|蝮 蛇 影 袭 者 
trp_viper_shadowalkers_pl|蝮 蛇 影 袭 者 
trp_cobra_venomblades|眼 镜 蛇 毒 刃 手 
trp_cobra_venomblades_pl|眼 镜 蛇 毒 刃 手 
trp_viper_tyrant|蝮 蛇 骑 士 
trp_viper_tyrant_pl|蝮 蛇 骑 士 
trp_hero_euryale|尤 瑞 艾 莉　
trp_hero_euryale_pl|尤 瑞 艾 莉　
trp_rav_spearman|凛 鸦 境 矛 兵 
trp_rav_spearman_pl|凛 鸦 境 矛 兵 
trp_rav_arm_spearman|凛 鸦 境 武 装 矛 兵 
trp_rav_arm_spearman_pl|凛 鸦 境 武 装 矛 兵 
trp_melitine_paroikoi|马 里 廷 佃 农 
trp_melitine_paroikoi_pl|马 里 廷 佃 农 
trp_melitine_recruit|马 里 廷 仆 从 兵 
trp_melitine_recruit_pl|马 里 廷 仆 从 兵 
trp_melitine_trained_recruit|马 里 廷 资 深 仆 从 兵 
trp_melitine_trained_recruit_pl|马 里 廷 资 深 仆 从 兵 
trp_melitine_shield_skirmisher|马 里 廷 轻 盾 兵 
trp_melitine_shield_skirmisher_pl|马 里 廷 轻 盾 兵 
trp_melitine_bow_skirmisher|马 里 廷 游 击 兵 
trp_melitine_bow_skirmisher_pl|马 里 廷 游 击 兵 
trp_melitine_heavy_infantry|马 里 廷 重 装 步 兵 
trp_melitine_heavy_infantry_pl|马 里 廷 重 装 步 兵 
trp_melitine_horseman|马 里 廷 骑 手 
trp_melitine_horseman_pl|马 里 廷 骑 手 
trp_melitine_light_horse_archer|马 里 廷 弓 骑 兵 
trp_melitine_light_horse_archer_pl|马 里 廷 弓 骑 兵 
trp_melitine_heavy_archer|马 里 廷 重 装 弓 手 
trp_melitine_heavy_archer_pl|马 里 廷 重 装 弓 手 
trp_melitine_imperial_guard_archer|马 里 廷 禁 卫 弓 手 
trp_melitine_imperial_guard_archer_pl|马 里 廷 禁 卫 弓 手 
trp_melitine_nobleman|马 里 廷 贵 族 
trp_melitine_nobleman_pl|马 里 廷 贵 族 
trp_melitine_armed_nobleman|马 里 廷 武 装 贵 族 
trp_melitine_armed_nobleman_pl|马 里 廷 武 装 贵 族 
trp_melitine_knight|马 里 廷 骑 士 
trp_melitine_knight_pl|马 里 廷 骑 士 
trp_melitine_militia|马 里 廷 民 兵 
trp_melitine_militia_pl|马 里 廷 民 兵 
trp_pendor_shock_halberdier|潘 德 新 军 执 戟 队 
trp_pendor_shock_halberdier_pl|潘 德 新 军 执 戟 队 
trp_pendor_highlander|潘 德 新 军 巨 剑 士 
trp_pendor_highlander_pl|潘 德 新 军 巨 剑 士 
trp_pendor_horse_archer|潘 德 新 军 猎 骑 兵 
trp_pendor_horse_archer_pl|潘 德 新 军 猎 骑 兵 
trp_pendor_sapper_adv|潘 德 新 军 火 枪 手 
trp_pendor_sapper_adv_pl|潘 德 新 军 火 枪 手 
trp_pendor_ironside|潘 德 新 军 铁 骑 军 
trp_pendor_ironside_pl|潘 德 新 军 铁 骑 军 
trp_cobra_tyrant|眼 镜 蛇 骑 士 
trp_cobra_tyrant_pl|眼 镜 蛇 骑 士 
trp_anaconda_juggernaught|巨 蟒 超 重 装 步 兵 
trp_anaconda_juggernaught_pl|巨 蟒 超 重 装 步 兵 
trp_hero_stheno|丝 西 娜　
trp_hero_stheno_pl|丝 西 娜　
trp_veccavi_slave|菲 卡 维 亚 奴 隶 
trp_veccavi_slave_pl|菲 卡 维 亚 奴 隶 
trp_veccavi_slave_in_army|菲 卡 维 亚 随 军 奴 隶 
trp_veccavi_slave_in_army_pl|菲 卡 维 亚 随 军 奴 隶 
trp_veccavi_recruit|菲 卡 维 亚 新 兵 
trp_veccavi_recruit_pl|菲 卡 维 亚 新 兵 
trp_veccavi_warrior|菲 卡 维 亚 勇 士 
trp_veccavi_warrior_pl|菲 卡 维 亚 勇 士 
trp_veccavi_scout_horsewoman|菲 卡 维 亚 侦 查 骑 手 
trp_veccavi_scout_horsewoman_pl|菲 卡 维 亚 侦 查 骑 手 
trp_veccavi_manor_owner|菲 卡 维 亚 庄 园 主 
trp_veccavi_manor_owner_pl|菲 卡 维 亚 庄 园 主 
trp_veccavi_squire|菲 卡 维 亚 扈 从 
trp_veccavi_squire_pl|菲 卡 维 亚 扈 从 
trp_veccavi_court_archer|菲 卡 维 亚 宫 廷 射 手 
trp_veccavi_court_archer_pl|菲 卡 维 亚 宫 廷 射 手 
trp_prisoner|俘 虏 
trp_prisoner_pl|俘 虏 
trp_noble_prisoner|贵 族 俘 虏 
trp_noble_prisoner_pl|贵 族 俘 虏 
trp_prisoner_woman|女 俘 虏 
trp_prisoner_woman_pl|女 俘 虏 
trp_noble_prisoner_woman|贵 族 女 俘 虏 
trp_noble_prisoner_woman_pl|贵 族 女 俘 虏 
trp_melitine_heavy_spearman|马 里 廷 重 装 长 矛 兵 
trp_melitine_heavy_spearman_pl|马 里 廷 重 装 长 矛 兵 
trp_abdullah|阿 卡 杜 拉　
trp_abdullah_pl|阿 卡 杜 拉　
trp_walter|沃 尔 特　
trp_walter_pl|沃 尔 特　
trp_kay|凯 伊  
trp_kay_pl|凯 伊  
trp_griffon_knight_commander|狮 鹫 骑 士 长 
trp_griffon_knight_commander_pl|狮 鹫 骑 士 长 
trp_melitine_foreign_mercenary_cavalry|马 里 廷 外 雇 骑 兵 
trp_melitine_foreign_mercenary_cavalry_pl|马 里 廷 外 雇 骑 兵 
trp_melitine_foreign_mercenary_horse_archer|马 里 廷 外 雇 弓 骑 兵 
trp_melitine_foreign_mercenary_horse_archer_pl|马 里 廷 外 雇 弓 骑 兵 
trp_mett_recruit|梅 滕 海 姆 征 召 新 兵 
trp_mett_recruit_pl|梅 滕 海 姆 征 召 新 兵 
trp_mett_militia|梅 滕 海 姆 征 召 民 兵 
trp_mett_militia_pl|梅 滕 海 姆 征 召 民 兵 
trp_mett_trained_infantry|梅 滕 海 姆 熟 练 步 兵 
trp_mett_trained_infantry_pl|梅 滕 海 姆 熟 练 步 兵 
trp_mett_light_skirmisher|梅 滕 海 姆 轻 装 游 击 兵 
trp_mett_light_skirmisher_pl|梅 滕 海 姆 轻 装 游 击 兵 
trp_mett_tercio_nobleman|梅 滕 海 姆 菁 英 贵 族 
trp_mett_tercio_nobleman_pl|梅 滕 海 姆 菁 英 贵 族 
trp_mett_sword_retainer|梅 滕 海 姆 执 剑 侍 从 
trp_mett_sword_retainer_pl|梅 滕 海 姆 执 剑 侍 从 
trp_sarleon_sergeant|烈 狮 境 军 士 
trp_sarleon_sergeant_pl|烈 狮 境 军 士 
trp_mett_forlorn_triarius|梅 滕 海 姆 决 死 队 后 备 
trp_mett_forlorn_triarius_pl|梅 滕 海 姆 决 死 队 后 备 
trp_mett_crossbow_sergeant|梅 滕 海 姆 劲 射 军 士 
trp_mett_crossbow_sergeant_pl|梅 滕 海 姆 劲 射 军 士 
trp_raven_spear_knight_commander|鸦 矛 骑 士 长 
trp_raven_spear_knight_commander_pl|鸦 矛 骑 士 长 
trp_ebony_gauntlet_commander|乌 木 护 手 骑 士 长 
trp_ebony_gauntlet_commander_pl|乌 木 护 手 骑 士 长 
trp_kraken_knight_commander|克 拉 肯 战 士 长 
trp_kraken_knight_commander_pl|克 拉 肯 战 士 长 
trp_eventide_knight_commander|黄 昏 骑 士 长 
trp_eventide_knight_commander_pl|黄 昏 骑 士 长 
trp_dragon_knight_commander|龙 骑 士 长 
trp_dragon_knight_commander_pl|龙 骑 士 长 
trp_lion_knight_commander|狮 骑 士 长 
trp_lion_knight_commander_pl|狮 骑 士 长 
trp_empire_immortal_commander|帝 国 不 朽 者 军 官 
trp_empire_immortal_commander_pl|帝 国 不 朽 者 军 官 
trp_dshar_windrider_bey|德 夏 御 风 者 拜 伊 
trp_dshar_windrider_bey_pl|德 夏 御 风 者 拜 伊 
trp_dawn_knight_commander|黎 明 骑 士 长 
trp_dawn_knight_commander_pl|黎 明 骑 士 长 
trp_rose_knight|玫 瑰 骑 士 
trp_rose_knight_pl|玫 瑰 骑 士 
trp_rose_sergeant|玫 瑰 军 士 
trp_rose_sergeant_pl|玫 瑰 军 士 
trp_unicorn_retainer|独 角 兽 侍 从 
trp_unicorn_retainer_pl|独 角 兽 侍 从 
trp_laise|“ 玫 瑰 爵 士 ” 莱 斯 五 世　
trp_laise_pl|莱 斯　
trp_phoenix_knight_commander|凤 凰 骑 士 长 
trp_phoenix_knight_commander_pl|凤 凰 骑 士 长 
trp_hero_haggar|“ 三 指 ” 哈 格 
trp_hero_haggar_pl|“ 三 指 ” 哈 格 
trp_demonic_lord|恶 魔 领 主 
trp_demonic_lord_pl|恶 魔 领 主 
trp_demonic_hero|恶 魔 英 雄 
trp_demonic_hero_pl|恶 魔 英 雄 
trp_demonic_guard|恶 魔 守 卫 
trp_demonic_guard_pl|恶 魔 守 卫 
trp_demonic_vanguard|下 级 恶 魔 战 士 
trp_demonic_vanguard_pl|下 级 恶 魔 战 士 
trp_demonic_archer|下 级 恶 魔 弓 手 
trp_demonic_archer_pl|下 级 恶 魔 弓 手 
trp_bonus_chest_7|紫 电 青 霜 
trp_bonus_chest_7_pl|紫 电 青 霜 
trp_kingdom_4_lady_ogma|奥 格 玛 女 士　
trp_kingdom_4_lady_ogma_pl|奥 格 玛　
trp_new_lord_title_1|公 爵 
trp_new_lord_title_1_pl|公 爵 
trp_new_lord_title_2|侯 爵 
trp_new_lord_title_2_pl|侯 爵 
trp_new_lord_title_3|伯 爵 
trp_new_lord_title_3_pl|伯 爵 
trp_new_lord_title_4|子 爵 
trp_new_lord_title_4_pl|子 爵 
trp_new_lord_title_5|男 爵 
trp_new_lord_title_5_pl|男 爵 
trp_lady_valkyrie_champion|女 武 神 冠 军 
trp_lady_valkyrie_champion_pl|女 武 神 冠 军 
trp_falcon_knight_commander|猎 鹰 骑 士 长 
trp_falcon_knight_commander_pl|猎 鹰 骑 士 长 
trp_shadow_pilus_prior|暗 影 资 深 百 夫 长 
trp_shadow_pilus_prior_pl|暗 影 资 深 百 夫 长 
trp_shadowwolves_knight_commander|幽 影 头 狼 
trp_shadowwolves_knight_commander_pl|幽 影 头 狼 
trp_scorpion_elite_assassin_knight|天 蝎 精 英 刺 客 
trp_scorpion_elite_assassin_knight_pl|天 蝎 精 英 刺 客 
trp_clarion_elite_ranger|号 角 召 唤 精 锐 游 骑 兵 
trp_clarion_elite_ranger_pl|号 角 召 唤 精 锐 游 骑 兵 
trp_silvermist_ranger_commander|银 雾 游 侠 队 长 
trp_silvermist_ranger_commander_pl|银 雾 游 侠 队 长 
trp_radiant_cross_knight_commander|光 辉 十 字 骑 士 长 
trp_radiant_cross_knight_commander_pl|光 辉 十 字 骑 士 长 
trp_melitine_thunder_knight_commander|马 里 廷 轰 雷 骑 士 长 
trp_melitine_thunder_knight_commander_pl|马 里 廷 轰 雷 骑 士 长 
trp_veccavi_queen_guard_commander|菲 卡 维 亚 血 盟 卫 士 长 
trp_veccavi_queen_guard_commander_pl|菲 卡 维 亚 血 盟 卫 士 长 
trp_mett_primus_forlorn|梅 滕 海 姆 决 死 队 首 席 剑 士 
trp_mett_primus_forlorn_pl|梅 滕 海 姆 决 死 队 首 席 剑 士 
trp_rose_knight_commander|玫 瑰 骑 士 长 
trp_rose_knight_commander_pl|玫 瑰 骑 士 长 
