
dlga_drunk_player_high_renown:drunk_player_high_renown_1|呃 … … 事 实 上 … … 对 ， 对 ， 我 的 确 知 道 你 是 谁 {reg63?先 生 :夫 人 }。 请 原 谅 我 的 冒 犯 ， 我 一 定 是 醉 昏 头 了 。 我 离 开 ， 马 上 离 开 … …
dlga_drunk_player_high_renown_1:drunk_fight_start|为 何 ？ 要 打 就 来 打 啊 ！
dlga_drunk_player_high_renown_1:close_window|现 在 ， 立 刻 滚 吧 。【对 方 不 再 挑 衅】
dlga_start:fistfight_response|你 看 上 去 是 个 又 经 揍 又 能 搞 定 他 们 的 家 伙 ， 我 有 笔 交 易 想 跟 你 谈 谈 。
dlga_fistfight_response:fistfight_response_2|怎 么 了 ？
dlga_fistfight_response_2:fistfight_response_2a|很 好 ， 我 非 常 高 兴 你 感 兴 趣 。 这 笔 交 易 说 起 来 有 点 复 杂 ， 所 以 你 得 听 好 了 … …
dlga_fistfight_response_2a:fistfight_response_3|你 和 这 个 家 伙 在 这 来 一 场 决 斗 ， 不 能 用 武 器 ， 不 能 穿 戴 防 具 。 我 在 旁 边 坐 庄 ， 赢 得 的 钱 会 分 一 部 分 给 胜 利 者 。 如 果 我 们 亏 了 ， 就 由 我 来 埋 单 。 你 就 算 失 败 了 也 没 什 么 损 失 ， 当 然 ， 除 了 流 点 血 。
dlga_fistfight_response_3:fistfight_response_4|然 而 我 们 不 能 把 这 场 比 赛 搞 得 像 那 些 优 秀 的 竞 技 场 比 赛 那 样 给 大 家 预 先 下 注 。 观 众 先 走 进 来 ， 陶 醉 在 热 闹 的 比 赛 中 ， 再 给 他 们 心 目 中 胜 利 者 下 1或 2第 纳 尔 。 我 会 给 他 们 平 等 的 机 会 ， 而 别 的 事 情 对 于 三 杯 黄 汤 下 肚 的 家 伙 来 说 就 太 微 妙 了 。
dlga_fistfight_response_4:fistfight_response_4a|如 你 所 见 ， 这 个 诡 计 就 是 尽 可 能 的 让 大 家 认 为 你 会 输 掉 这 场 决 斗 ， 他 们 就 会 给 你 的 对 手 下 注 。 然 后 你 要 尽 快 恢 复 状 态 ， 在 下 注 的 局 势 改 变 之 前 赢 下 这 场 决 斗 。 让 对 手 猛 打 并 且 倒 地 ， 然 后 再 跳 起 来 把 他 打 倒 ， 这 就 是 赢 钱 的 最 好 办 法 。 无 论 如 何 ， 为 了 我 ， 为 了 你 自 己 ， 为 了 赚 钱 ， 你 最 后 都 得 赢 。
dlga_fistfight_response_4a:fistfight_response_5|另 外 ， 你 不 能 把 比 赛 拖 得 太 久 ， 否 则 观 众 会 怀 疑 我 们 使 诈 。 因 此 ， 你 们 其 中 一 个 要 偶 尔 给 对 方 来 一 次 重 击 。 谁 会 流 血 我 不 在 乎 ， 但 必 须 有 人 要 流 点 血 。
dlga_fistfight_response_5:fistfight_response_5a|还 有 件 事 ， 我 的 伙 计 ， 你 的 对 手 不 会 去 处 理 好 复 杂 的 局 面 ， 他 只 管 跟 你 硬 拼 。 现 在 是 到 你 发 挥 技 艺 才 华 的 时 候 了 。
dlga_fistfight_response_5a:fistfight_response_confirm|好 了 ， 你 怎 么 想 ？
dlga_fistfight_response_confirm:close_window.1|我 有 更 好 的 事 情 要 做 。
dlga_start:ramun_introduce_1|你 好 啊 ， {reg63?小 伙 :姑 娘 }。
dlga_ramun_introduce_1:ramun_introduce_2|不 好 意 思 ， 你 看 上 去 像 一 个 商 人 ， 可 你 怎 么 没 有 货 物 呢 ？
dlga_ramun_introduce_1:close_window|没 事 。
dlga_ramun_introduce_2:ramun_introduce_3|商 人 ？ 是 啊 ， 我 当 然 是 个 商 人 。 不 过 我 的 商 品 有 些 特 殊 。 我 得 每 天 喂 它 们 两 次 ， 而 且 一 不 留 神 还 会 溜 走 。
dlga_ramun_introduce_3:ramun_introduce_4|牲 口 ？
dlga_ramun_introduce_4:ramun_introduce_5|牲 口 ？ 哈 哈 ！ 你 不 是 当 地 人 吧 ？ 我 可 是 辛 加 尔 之 王 ！ 唔 ， 不 是 政 治 上 的 那 种 皇 室 的 概 念 ， 应 该 说 是 奴 隶 之 王 ！ 人 人 都 需 要 奴 隶 ， 那 些 需 要 划 桨 手 的 船 长 、需 要 斗 士 的 竞 技 场 老 板 、还 有 那 些 … … 嗯 … … 需 要 特 殊 “ 服 务 ” 的 人 也 需 要 奴 隶 。 我 则 是 背 后 最 大 的 供 应 商 ！
dlga_ramun_introduce_5:ramun_introduce_6|人 口 贩 子 ？ 你 是 人 口 贩 子 ？ ！
dlga_ramun_introduce_6:ramun_introduce_7|不 ， 不 是 人 口 贩 子 ， 那 可 不 道 德 。 我 是 奴 隶 贩 子 ！ 你 看 ， 这 两 者 是 完 全 不 同 的 。 辛 加 尔 是 奴 隶 交 易 的 枢 纽 ， 而 我 则 是 辛 加 尔 的 核 心 人 物 ！ 红 色 兄 弟 会 是 关 于 这 “ 血 肉 ” 交 易 的 最 佳 伙 伴 ， 那 些 想 换 换 情 妇 口 味 的 酋 长 或 是 那 些 需 要 活 靶 子 操 练 新 兵 的 北 方 领 主 们 也 不 赖 ， 至 少 他 们 出 价 都 很 大 方 。
dlga_ramun_introduce_7:ramun_introduce_8|这 些 奴 隶 是 从 哪 里 来 ？
dlga_ramun_introduce_8:ramun_introduce_9|他 们 大 多 都 是 判 刑 的 犯 人 ， 我 从 地 方 官 那 里 把 他 们 买 下 来 。 还 有 一 些 则 是 从 各 国 送 来 的 战 俘 ， 因 为 我 给 的 价 钱 最 好 。 不 过 偶 尔 我 也 和 海 盗 以 及 其 他 的 一 些 “ 货 源 ” 做 生 意 。 你 知 道 ， 干 我 们 这 行 可 不 能 挑 三 拣 四 的 。 我 也 可 以 从 你 这 里 收 购 。
dlga_ramun_introduce_9:ramun_introduce_10|我 这 儿 ？
dlga_ramun_introduce_10:ramun_introduce_11|为 什 么 不 呢 ？ 如 果 你 打 算 走 出 这 个 城 市 ， 你 总 会 跟 人 干 上 的 。 如 果 神 保 佑 你 ， 你 会 获 胜 ， 是 这 样 吧 ？ 那 么 为 什 么 不 额 外 再 挣 点 外 快 呢 ？ 活 捉 你 的 敌 人 ， 把 他 们 带 到 我 这 里 ， 我 会 为 每 人 付 一 笔 钱 。 不 管 是 歹 徒 ， 俘 虏 ， 还 是 别 的 什 么 ， 我 不 会 问 任 何 问 题 。
dlga_ramun_introduce_11:ramun_introduce_12|嗯 ， 我 会 考 虑 一 下 的 。
dlga_ramun_introduce_12:close_window|好 好 考 虑 一 下 吧 ！ 你 可 以 赚 到 很 多 的 钱 ， 而 且 这 也 没 什 么 错 ， 这 对 我 们 双 方 都 有 利 。
dlga_start:ramun_talk|你 好 ， {playername}。
dlga_ramun_pre_talk:ramun_talk|还 有 什 么 事 吗 ？
dlga_ramun_talk:ramun_sell_prisoners|拉 蒙 ， 我 带 来 了 一 些 俘 虏 ， 你 想 看 看 吗 ？
dlga_ramun_talk:ramun_sell_prisoners_all|拉 蒙 ， 我 带 来 了 一 些 俘 虏 给 你 ， 我 想 要 一 次 性 卖 掉 他 们 。
dlga_ramun_sell_prisoners:ramun_sell_prisoners_2|让 我 看 一 下 你 带 来 的 “ 货 物 ” 吧 … …
dlga_ramun_sell_prisoners_all:ramun_sell_prisoners_2|让 我 看 一 下 你 带 来 的 “ 货 物 ” 吧 … …
dlga_ramun_sell_prisoners_2:close_window|和 你 做 生 意 真 是 爽 快 。 {s12}
dlga_ramun_talk:ramun_ask_about_capturing|我 怎 么 活 捉 俘 虏 呢 ？
dlga_ramun_talk:ramun_ask_about_capturing.1|你 能 再 告 诉 我 一 遍 活 捉 俘 虏 的 事 吗 ？
dlga_ramun_ask_about_capturing:ramun_have_blunt_weapon|你 以 前 没 做 过 这 个 吧 ？ 让 我 给 你 简 单 的 解 释 一 下 。 最 基 本 的 一 点 就 是 用 棍 棒 之 类 的 钝 器 把 你 要 俘 虏 的 人 击 晕 ， 而 不 是 用 剑 杀 了 他 们 。 这 会 让 他 们 陷 入 昏 迷 状 态 而 不 是 失 血 而 死 ， 懂 了 吧 ？ 我 想 你 应 该 有 自 己 的 钝 器 吧 … …
dlga_ramun_have_blunt_weapon:ramun_have_blunt_weapon_yes|当 然 。
dlga_ramun_have_blunt_weapon:ramun_have_blunt_weapon_no|事 实 上 ， 我 没 有 。
dlga_ramun_have_blunt_weapon_yes:ramun_ask_about_capturing_2|好 ， 那 你 只 需 要 用 钝 器 把 对 方 击 晕 就 可 以 了 。 一 般 来 说 首 领 和 英 雄 的 保 护 都 很 好 ， 所 以 用 什 么 武 器 都 无 所 谓 。 但 是 那 些 手 下 人 就 没 那 么 强 了 。 所 以 如 果 你 要 抓 他 们 的 话 ， 除 了 钝 器 什 么 都 不 能 用 。 我 对 货 物 的 要 求 不 高 ， 但 他 们 至 少 要 是 活 的 。
dlga_ramun_have_blunt_weapon_no:ramun_have_blunt_weapon_no_2|没 有 ？ 呵 呵 ， 好 吧 ， 看 来 今 天 你 运 气 不 错 ， 我 这 里 刚 好 有 一 把 破 棍 子 要 扔 掉 。 虽 说 有 点 旧 了 ， 但 用 它 砸 人 还 是 没 问 题 的 。 给 你 ， 拿 去 吧 。
dlga_ramun_have_blunt_weapon_no_2:ramun_have_blunt_weapon_yes|谢 谢 ， 拉 蒙 ， 没 准 我 会 试 着 用 用 看 的 。
dlga_ramun_ask_about_capturing:ramun_ask_about_capturing_2|好 吧 ， 我 再 给 你 简 单 的 说 一 下 。 最 基 本 的 一 点 就 是 用 棍 棒 之 类 的 钝 器 将 你 要 俘 虏 的 人 击 晕 ， 而 不 是 用 剑 杀 了 他 们 。 这 会 让 他 们 陷 入 昏 迷 状 态 而 不 是 失 血 而 死 ， 懂 了 吧 ？ 一 般 来 说 首 领 和 英 雄 的 保 护 都 很 好 ， 所 以 用 什 么 武 器 都 无 所 谓 。 但 是 那 些 手 下 人 就 没 那 么 强 了 。 所 以 如 果 你 要 抓 他 们 的 话 ， 除 了 钝 器 什 么 都 不 能 用 。
dlga_ramun_ask_about_capturing_2:ramun_ask_about_capturing_3|好 的 ， 我 想 我 明 白 了 ， 还 有 其 他 事 吗 ？
dlga_ramun_ask_about_capturing_3:ramun_ask_about_capturing_4|当 然 ， 这 并 非 像 我 说 的 那 样 简 单 。 钝 器 的 杀 伤 力 不 及 利 器 ， 因 此 很 难 速 战 速 决 。 不 过 你 要 相 信 我 说 的 话 ， 不 要 给 对 手 任 何 机 会 ， 他 们 决 不 会 对 你 心 慈 手 软 ， 所 以 要 毫 不 犹 豫 地 挥 动 手 中 的 棍 子 砸 向 你 的 敌 人 。 此 外 ， 带 着 一 群 俘 虏 上 路 会 影 响 队 伍 的 行 进 速 度 ， 所 以 有 些 人 在 战 斗 结 束 后 会 将 俘 虏 释 放 。 在 我 看 来 这 简 直 是 疯 了 ， 谁 会 把 到 手 的 银 钱 就 这 么 扔 了 ？
dlga_ramun_ask_about_capturing_4:ramun_ask_about_capturing_5|就 这 些 ？
dlga_ramun_ask_about_capturing_5:ramun_ask_about_capturing_7|还 有 最 后 一 点 ， 要 管 好 那 些 俘 虏 也 不 是 一 件 简 单 的 事 情 ， 这 需 要 一 点 技 能 。 如 果 你 想 俘 虏 大 批 的 囚 犯 ， 那 你 必 须 亲 自 掌 握 这 其 中 的 学 问 ， 否 则 你 很 难 管 得 住 那 些 人 。
dlga_ramun_ask_about_capturing_7:ramun_pre_talk|谢 谢 ， 我 会 记 住 的 。
dlga_ramun_talk:ramun_casino_1|拉 蒙 ， 想 要 来 场 赌 博 吗 ？
dlga_ramun_casino_1:ramun_casino_2|哈 ！ 我 很 确 定 幸 运 之 神 会 站 在 我 这 边 的 ！
dlga_ramun_casino_1:ramun_talk|我 拒 绝 ，这 周 我 的 运 气 不 太 好 。
dlga_ramun_casino_2:ramun_casino_3|赌 局 是 这 样 子 的 :你 赢 的 话 ，我 会 用 {reg37}第 纳 尔 的 价 钱 卖 你 一 些 来 自 潘 德 各 地 的 特 殊 奴 隶 。否 则 ，我 要 没 收 赌 金 。^^开 始 吧 … … 还 是 你 想 临 阵 退 缩 ？
dlga_ramun_casino_3:ramun_casino_4|丢 骰 子 吧 。
dlga_ramun_casino_3:close_window|这 骰 子 看 起 来 有 问 题 … … 我 不 赌 了 。
dlga_ramun_casino_3:ramun_leave|赌 金 要 求 太 高 了 。 我 不 赌 了 。
dlga_ramun_casino_4:ramun_leave|哈 ， 你 早 该 听 老 拉 蒙 的 话 了 ！ 幸 运 之 神 是 眷 顾 我 的 ！
dlga_ramun_casino_4:close_window|似 乎 我 赌 输 了 ， 真 不 幸 。 这 些 奴 隶 就 由 你 买 走 吧 。
dlga_ramun_talk:ramun_leave|我 该 上 路 了 。
dlga_ramun_leave:close_window|记 住 ， 把 俘 虏 都 带 到 我 这 里 来 ， 我 会 给 你 给 你 个 好 价 钱 。
dlga_start:close_window.6|我 谦 卑 的 恳 请 爵 爷 您 能 把 手 放 在 我 看 得 到 的 位 置 上 。
dlga_start:close_window.7|该 死 的 强 盗 {reg63?领 主 :女 领 主 }！ 我 们 受 够 了 你 对 我 们 村 庄 的 劫 掠 ！
dlga_start:manhunter_talk_b|{s4}
dlga_manhunter_talk_b:manhunter_talk_b1|你 好 ， 勇 敢 的 战 士 啊 ， 你 有 什 么 消 息 能 分 享 的 吗 ？
dlga_manhunter_talk_b1:manhunter_talk_b2|{s4}
dlga_manhunter_talk_b:militia_give_troops|我 想 要 给 你 一 些 兵 。
dlga_militia_give_troops:militia_give_troops_continue|祝 福 你 {reg63?大 人 :女 士 }， 我 们 总 是 需 要 更 多 人 手 。 (上 限 100人 )
dlga_militia_give_troops_continue:manhunter_talk_b|还 需 要 什 么 吗 ？{reg63?大 人 :女 士 }？
dlga_manhunter_talk_b:manhunter_talk_b2|非 常 好 ， 请 继 续 执 行 你 的 任 务 吧 。
dlga_manhunter_talk_b:close_window|嘿 ， 这 是 最 后 一 次 遇 到 不 法 之 徒 了 ， 亮 家 伙 吧 。
dlga_manhunter_talk_b2:close_window|我 知 道 了 ！ 伙 计 们 ， 我 们 该 出 发 了 ， 去 干 掉 那 些 兔 崽 子 。 十 分 感 谢 ， 朋 友 。
dlga_start:generic_response_1|警 告 :这 一 行 永 远 不 该 出 现
dlga_start:generic_response_1.1|警 告 :这 一 行 永 远 不 该 出 现
dlga_start:generic_response_1.2|警 告 :这 一 行 永 远 不 该 出 现
dlga_start:generic_response_1.3|警 告 :这 一 行 永 远 不 该 出 现
dlga_start:generic_response_1.4|警 告 :这 一 行 永 远 不 该 出 现
dlga_start:generic_response_1.5|警 告 :这 一 行 永 远 不 该 出 现
dlga_start:order_party_friendly_response_specific|{s4}
dlga_order_party_friendly_response_specific:close_window|{s5}
dlga_order_party_friendly_response_specific:close_window.1|{s6}
dlga_start:order_party_friendly_response|{s4}
dlga_order_party_friendly_response:close_window|能 在 这 里 看 到 友 善 的 面 孔 真 是 太 好 了 。 祝 你 旅 途 顺 利 。
dlga_order_party_friendly_response:close_window.1|我 忍 受 够 你 虚 假 的 友 善 了 ， 准 备 去 死 吧 ！
dlga_start:order_party_hostile_weak_specific|{s4}
dlga_order_party_hostile_weak_specific:close_window|{s5}
dlga_order_party_hostile_weak_specific:close_window.1|{s6}
dlga_start:order_party_hostile_weak|{s4}
dlga_order_party_hostile_weak:close_window|你 那 虚 假 的 骑 士 团 是 潘 德 的 耻 辱 ！ 拔 剑 吧 ！
dlga_order_party_hostile_weak:close_window.1|呸 ， 比 起 跟 你 玩 办 家 家 酒 我 有 更 重 要 的 事 情 。 【离 开】
dlga_start:order_party_hostile_strong_specific|{s4}
dlga_order_party_hostile_strong_specific:close_window|{s5}
dlga_start:order_party_hostile_strong|{s4}
dlga_order_party_hostile_strong:close_window|钢 铁 将 回 应 我 们 的 愤 怒 ， 准 备 自 卫 吧 ！
dlga_start:order_party_kingdom_friend|你 好 ， 我 们 是 服 侍 于 {s5}底 下 的 {s4}。 你 在 这 里 做 什 么 ？
dlga_order_party_kingdom_friend:close_window|能 在 这 里 看 到 友 善 的 面 孔 真 是 太 好 了 。 祝 你 旅 途 顺 利 ！
dlga_order_party_kingdom_friend:close_window.1|你 的 骑 士 团 根 本 是 个 错 误 ， 还 侍 奉 着 一 个 可 悲 的 主 人 ！ 去 死 吧 ！
dlga_start:order_party_kingdom_hostile|别 小 看 服 侍 于 {s5}底 下 {s4}的 武 力 。 投 降 或 者 死 ！
dlga_order_party_kingdom_hostile:close_window|钢 铁 将 回 应 我 们 的 愤 怒 ， 准 备 自 卫 吧 。
dlga_order_party_kingdom_hostile:close_window.1|呸 ， 比 起 跟 你 玩 办 家 家 酒 我 有 更 重 要 的 事 情 。
dlga_start:generic_response_1.6|警 告 :这 一 行 永 远 不 该 出 现
dlga_start:steppe_bandits_1|警 告 :这 一 行 永 远 不 该 出 现
dlga_start:story_village_recruit_1|你 问 我 为 什 么 不 停 的 磨 这 把 刀 子 ？ 我 来 告 诉 你 一 个 故 事 ： 我 出 生 在 这 个 村 子 中 一 个 老 实 的 农 夫 家 里 ， 但 连 我 的 父 母 都 不 记 得 我 出 生 的 日 子 ， 因 为 在 我 之 前 他 们 已 经 制 造 了 八 个 男 孩 儿 —— 你 能 想 象 第 九 个 儿 子 的 降 生 对 这 个 家 庭 意 味 着 什 么 吗 ？ 你 说 对 了 ， 什 么 都 没 有 ， 他 们 甚 至 不 记 得 自 己 又 多 了 一 个 儿 子 。
dlga_story_village_recruit_1:story_village_recruit_1_2|但 一 年 前 父 母 终 于 意 识 到 了 我 的 存 在 ， 因 为 我 的 八 个 哥 哥 都 死 在 了 和 {s1}的 战 争 中 ， 一 个 又 一 个 …… 我 的 哥 哥 们 受 到 领 主 的 征 召 ， 放 下 手 中 的 农 具 走 出 了 家 门 ， 就 再 也 没 有 回 来 。可 恶 的 {s1}人 ， 他 们 就 像 一 群 嗜 血 的 恶 狼 ， 把 我 的 八 个 哥 哥 吞 噬 的 一 干 二 净 ， 连 尸 骨 都 没 有 留 下 ……
dlga_story_village_recruit_1_2:story_village_recruit_1_3|去 年 四 月 的 一 天 ， 那 个 催 命 鬼 一 样 的 领 主 又 一 次 来 到 我 的 家 门 口 告 诉 我 父 亲 ， 为 了 神 圣 的 战 争 ， 他 必 须 再 献 出 一 个 儿 子 。 哈 哈 ， 我 第 一 次 看 到 父 亲 如 此 愤 怒 ， 他 从 墙 上 摘 下 那 张 尘 封 了 很 多 年 的 长 弓 ， 毫 不 犹 豫 的 要 一 箭 射 死 那 个 该 死 的 混 蛋 ， 但 那 天 是 贵 族 们 的 幸 运 日 ， 陈 旧 的 弓 弦 还 没 有 射 出 那 支 箭 ， 就 断 掉 了 。
dlga_story_village_recruit_1_3:story_village_recruit_1_4|面 如 土 色 的 领 主 居 然 没 有 命 令 士 兵 抓 人 ， 他 盯 着 我 父 亲 颤 抖 的 白 胡 子 发 了 一 阵 呆 ， 灰 溜 溜 的 离 开 了 。 但 他 的 愿 望 并 没 有 落 空 ， 我 瞒 着 父 母 参 加 军 队 ， 因 为 我 要 去 打 仗 ， 我 要 杀 死 八 个 {s1}人 ， 我 要 把 他 们 切 成 肉 片 ， 就 像 我 死 去 的 哥 哥 们 那 样 。
dlga_story_village_recruit_1_4:close_window|什 么 ， 你 问 我 多 大 ？ 我 十 五 岁 。
dlga_start:story_village_recruit_2|你 嫌 我 脸 上 炭 灰 没 擦 净 ？ 这 是 出 窑 前 阿 姐 抹 上 的 保 命 符 。 她 说 只 要 炭 灰 还 在 反 光 ， 山 神 就 认 不 出 谁 是 活 人 谁 是 焦 尸 。
dlga_story_village_recruit_2:story_village_recruit_2_2|去 年 大 雪 封 山 ， {s1}的 先 锋 队 抢 走 了 全 村 过 冬 的 炭 。 爹 带 着 哥 哥 们 举 着 火 把 追 到 隘 口 ， 结 果 … … 他 们 烧 炭 二 十 年 都 不 知 道 ， 人 骨 闷 烧 时 的 火 光 原 来 是 蓝 色 的 。
dlga_story_village_recruit_2_2:story_village_recruit_2_3|领 主 来 征 兵 那 天 ， 阿 姐 把 我 塞 进 炭 窑 最 深 处 。 她 自 己 穿 上 我 的 旧 袄 站 在 村 口 ， 脖 子 上 的 胎 记 用 炭 粉 涂 得 像 个 男 人 喉 结 。 可 那 帮 畜 生 连 十 三 岁 的 丫 头 都 要 拖 走 当 人 盾 ！
dlga_story_village_recruit_2_3:story_village_recruit_2_4|现 在 我 学 会 了 用 炭 灰 调 火 药 比 例 。 等 着 瞧 吧 ， 当 {s1}的 铁 骑 冲 过 隘 口 时 ， 我 会 让 他 们 看 见 真 正 的 山 火 —— 不 是 蓝 色 的 鬼 火 ， 而 是 我 家 炭 窑 里 那 种 暖 金 色 的 、 能 把 雪 夜 烘 出 炊 烟 的 光 。
dlga_story_village_recruit_2_4:close_window|你 问 我 背 包 里 哗 啦 响 的 是 什 么 ？ 不 过 是 三 块 窑 石 ： 一 块 沾 着 爹 的 指 纹 ， 一 块 嵌 着 大 哥 的 牙 印 ， 还 有 一 块 … … 是 阿 姐 被 抓 走 那 晚 ， 我 在 雪 地 里 捡 到 的 半 截 炭 粉 眉 笔 。
dlga_start:story_village_recruit_3|你 闻 到 我 皮 甲 下 的 硫 磺 味 了 ？ 父 亲 的 矿 镐 曾 经 凿 穿 过 三 层 岩 浆 管 道 ， 他 说 真 正 的 男 人 应 该 死 在 地 心 的 火 光 里 —— 直 到 {s1}的 燃 烧 弹 把 矿 井 变 成 天 坑 ， 他 的 遗 言 还 卡 在 坍 塌 的 通 风 井 里 嘶 嘶 作 响 。
dlga_story_village_recruit_3:story_village_recruit_3_2|母 亲 带 着 我 们 五 姐 妹 在 焦 土 上 翻 找 铁 屑 ， 她 的 围 裙 兜 着 烧 熔 的 怀 表 和 半 截 指 骨 。 那 天 领 主 的 马 车 碾 过 冒 烟 的 瓦 砾 堆 ， 车 轮 缝 隙 卡 着 的 金 项 链 … … 正 是 大 姐 出 嫁 时 典 当 的 那 条 。
